;pid;current_price;original_price;category;sub_category;is_sale;cluster
5120;27f2d7e3b96f39c6ab4b3e68f5bf1816a77a4f1d;0.0;0.0;2;3;False;0
5121;7ba282b1242fdca44ff59542239af7f2021c3717;-1.0;-1.0;4;1;False;8
5122;c49be16104f3ad7540f1766a626c4c0086c2d796;229.0;-1.0;2;3;False;0
5123;3c457ce18c2e37a4437e0201076ad638367ef0ea;699.0;-1.0;1;1;False;7
5124;e48f4f6bdaa84571718d696909eb83f55df4b93d;0.0;0.0;2;2;False;0
5125;68133a3921cce63c1761be4d992c80a6b0b38b92;0.0;0.0;2;2;False;0
5126;bb9a3cc1b2936e9e1f807a4484c593cf1726b5ad;0.0;0.0;0;3;False;1
5127;ae890997cffb38420f946d18a1ff12da0d148df1;129.9;219.0;3;6;True;3
5128;51ee72e07520af76b639a92e18d3f082dcceb062;0.0;0.0;0;3;False;1
5129;2ef8a397a28cdeb077f398e8ebfc919c8a37b464;1390.0;-1.0;0;0;False;7
5130;7b638064b11cb547244cc2764a199ef188c75763;400.0;-1.0;2;3;False;0
5131;cdc263283637833f1dceb8aeb849ffa2acf77534;-1.0;-1.0;4;1;False;8
5132;16865920d8d66536cb640735546b5dd477f7852f;680.0;-1.0;0;2;False;6
5133;8f5e6d8a7abb8c2cf50ecce9d133b510617ba46a;99.9;0.0;2;2;False;0
5134;77410efdabf7be968bbc2591dca16d1cf0f451ce;139.9;299.9;2;3;True;9
5135;9681a86659a70f4e59350479f7b7825fc668620a;249.0;-1.0;3;6;False;3
5136;6006d4a0b144b92d86c3ec5d7ceb60017a048375;2599.0;-1.0;2;3;False;0
5137;ad20fb46a7d675254f5132de407c672da8999876;409.9;0.0;0;0;False;7
5138;279d3d6be8b4c19ffdb6334a65bc9dbfd6eee42f;580.0;-1.0;3;6;False;3
5139;2bd4bd6ea9b41862ea6af97937ff87b2aba10fc6;0.0;0.0;0;3;False;1
5140;6219dc3bbb973bb8586312f042f3295339030032;89.9;0.0;0;3;False;1
5141;b7471d4301b3f24d5f08338ea829bcc484d200b3;349.5;699.0;2;0;True;2
5142;635ec38869ae78c5af9c63f063b3bb655fa30604;109.9;179.0;0;2;True;6
5143;eec881356ea17cf0940c9605c468d24339c4c6a4;609.9;0.0;0;3;False;1
5144;866af3b391b66d5301fd860221f58cdbca339bf4;149.9;0.0;3;7;False;3
5145;b6a5b181b7f6e027b7b8d431701bfba580732fa5;549.9;0.0;3;7;False;3
5146;fdc533d2ba72bd242300691f959362ed433c5447;119.9;0.0;2;3;False;0
5147;c2d81b122db2960e45c6c0d18720e5211ea287eb;959.9;0.0;0;3;False;1
5148;b7410158e89848e6b501435f009fc02833f9b2ca;199.9;0.0;2;3;False;0
5149;ad03acdbc8424b19ed0d8ca4b9db2de80d300c01;240.0;-1.0;0;3;False;1
5150;f1f836cb4ea6efb2a0b1b99f41ad8b103eff4b59;699.9;1499.9;2;3;True;9
5151;b9fe72a10996e4ac311956b3eb5eced657e8999e;209.9;0.0;3;8;False;3
5152;b7fc38f908eb889dd8e957cfc7c09582e9e6a167;749.9;1260.0;2;0;True;2
5153;bfba0f54c13c88ae675215424e5de97288b9519a;0.0;0.0;0;3;False;1
5154;4b2a287b726ff87df1a0a9c187a4fc97d2b9a28a;890.0;0.0;0;3;False;1
5155;a9765db157d10d4402d3e335307bd714dde1d5c9;0.0;0.0;0;2;False;6
5156;c542bf0c91ba4cc2014049342726a4012563e359;450.0;-1.0;2;3;False;0
5157;5e284e3cacf0d8ca69a93a01609a3a1ab9b1e8f3;560.0;-1.0;2;2;False;0
5158;ffb4ad28cfc1d2fec2591aef120bfab99dd35307;849.0;-1.0;0;3;False;1
5159;b4a0cf578af738e7dd35201936d055bfecbdf246;299.9;0.0;2;3;False;0
5160;882bff369e6380c19802ae9412d0ba1fde80bd4c;829.9;1399.0;2;3;True;9
5161;f8718c0c3c21cb73b355295618f53dce7015bdec;600.0;-1.0;2;3;False;0
5162;cfcfd4bea77f431a35e267d7ab85e712980e8438;299.9;0.0;2;3;False;0
5163;6a3236f5f213960de5c415fd15c6d1cb5a46d04e;19.9;49.0;2;2;True;9
5164;983ccb1526c87e46637f0c2fe97cf8b85e466efc;0.0;0.0;0;3;False;1
5165;5b4851576221d638dfb659f8196ee7a6b859250a;0.0;0.0;0;0;False;7
5166;8435c93433118df4ebaa7caf5329ba956055e0d8;79.9;0.0;2;2;False;0
5167;4abf900a90409fd61810c96e4f58fecca8d057c7;549.0;1180.0;0;0;True;7
5168;bbe1b12edae516f2913e2dc6a084e3e859425f51;39.9;0.0;0;2;False;6
5169;983cae8e30daa734aa5c0919cb1590afab7be018;109.9;199.9;0;0;True;7
5170;7bae0d8de9e36ca25a3edaccbd8cdab284fc7325;599.9;1260.0;0;0;True;7
5171;c01901ca67babbd21bf0196b1b339cce35317731;795.0;1590.0;0;2;True;6
5172;e36e019e5bb8895fd3c5ab4a2530b467bf564f11;129.9;269.0;0;2;True;6
5173;7990fa2316440fc1a21cb302957ac3344fa4b534;2100.0;-1.0;0;2;False;6
5174;de24145988c7e269dbca83e2f98bf50b81e1104c;139.5;279.0;0;2;True;6
5175;b0f038f2c4d2c031e836273f4aef22f6733a1a90;99.9;0.0;0;0;False;7
5176;8d823e45e6b4c093477197dcc88892b802c964fd;599.9;0.0;0;2;False;6
5177;ca6d4b7196e02cbee448075e3e974d97223dfb08;249.9;-1.0;2;3;False;0
5178;503e5467f2eb028f116f6a082c31ba11279f2861;219.0;-1.0;2;2;False;0
5179;2a345102113cfae881e55b5541db400a18722175;89.9;0.0;0;3;False;1
5180;aff2692ce32dcd89bb234889219c2de33ac2945d;1149.0;-1.0;2;0;False;2
5181;886653f29998609d8b65f294d01523e22759ce43;0.0;0.0;0;2;False;6
5182;a7b1a20d9cb10b6798c82f67a1883666e9e6b226;159.9;279.0;0;0;True;7
5183;d85fb45d58510ad9ce24608b9297a9204728efc4;269.0;-1.0;0;3;False;1
5184;3a76e95f889c6e72a1b41cfaba446246332eea89;139.9;0.0;2;3;False;0
5185;2456a47d2ef66b87e50fe62bd5ff1e727066d246;1049.0;0.0;0;0;False;7
5186;c0b51477d84b1a126318dec9ff0573af85c2298d;279.9;0.0;2;3;False;0
5187;f8cc992aadfb06315ed011a694d925e7a82cc86e;0.0;0.0;2;3;False;0
5188;fc7a8a684eccd566e70c07b73ad09c1c54a5ab5e;99.9;249.0;0;3;True;1
5189;a385d9e8d3b9d07483e610819de992510883b36b;2699.0;-1.0;2;4;False;0
5190;995757ad147be758be6cf121492656faaf165e64;149.0;-1.0;2;0;False;2
5191;62b115d2e1ff3434ab42553779198ccdff03f7a9;0.0;0.0;2;2;False;0
5192;520b4877fcc4047921af318801a168d348a15a64;179.0;-1.0;0;2;False;6
5193;84fee5c1093cf199964ee8911fa0c0a03eef4b6d;379.9;0.0;0;0;False;7
5194;d77da888f32cdeb884def9fddf29d0d2f2861e22;679.0;-1.0;2;3;False;0
5195;4242b21e7d3fe6202cc22417e32cdaf7aae34167;0.0;0.0;0;2;False;6
5196;4902ccc181a59d6e532bf0913baa60ef77ec88f8;1999.0;-1.0;0;3;False;1
5197;dc7591928a0ded7500330e9c0c46dc8b69d93503;820.0;-1.0;0;0;False;7
5198;7612031219d602d9a35b091a6cb81dd618f1da7e;400.0;-1.0;2;3;False;0
5199;d95d53d445f3be477f2abae12d3c93e69cec3eb8;0.0;0.0;2;0;False;2
5200;040fece4ad737baf92285f14eee125d5ad31326d;379.9;0.0;0;2;False;6
5201;b630262b6e324016847d1347bdd15de13b8bc0c9;869.0;899.0;2;0;True;2
5202;bb63de410dbec76028a0fad0edc34a64217fb1b0;0.0;0.0;2;0;False;2
5203;a8cdaee275e356e4432c9bd75c6e8022c6abcffb;0.0;0.0;2;3;False;0
5204;d70e9ea4e66843c5ad1d6e7f3ac18847fa3353af;139.9;0.0;0;3;False;1
5205;d6655439318dfd9b141f99afafefc7738f178c45;109.9;0.0;0;2;False;6
5206;4080612570be15e797c5dae4449e556f77faa2fa;329.0;-1.0;2;2;False;0
5207;d3833e351439825fb96c07613b882838748cc2cc;349.9;499.9;2;2;True;9
5208;66b8fcbe0d41cc6ce7863b61ea6443fe4f037952;679.9;1149.9;2;3;True;9
5209;8a03ac7b8ea06f1be3f1354e98d640076e6bb391;1099.9;-1.0;2;3;False;0
5210;0cef9c12734e84098da5da7f89cc8a259a8644c8;109.9;179.0;0;2;True;6
5211;25cca8c199a9fa22d6de287c7020a66bc2c0af7a;219.9;369.0;2;3;True;9
5212;eee0cfe9c3609a7bcfb8725e221c6ec4c6046437;780.0;-1.0;2;3;False;0
5213;5daa378d36d379264e71dedfeff76f1cfc129b9e;359.4;0.0;0;3;False;1
5214;8de01fa1b9baae9d8f5ee3ef54d9e4b49406623b;169.9;0.0;0;3;False;1
5215;d0c6718f68b36ff97878ad111149a03df8674111;459.9;-1.0;2;4;False;0
5216;d2a8451a543a7398ce28c6963496d725cd9230c5;399.9;-1.0;2;3;False;0
5217;eaa32d4e7a29af2e174ab1df9b01da5ed6e943aa;69.9;-1.0;0;3;False;1
5218;10e7cde9b716d20fdd564b1df9d786cce94e31b9;0.0;0.0;2;3;False;0
5219;41d8d3b2e4858e148c004b2b3ce231b9145eb6dd;149.9;0.0;0;3;False;1
5220;a030de2001ee766a36c59d16676e059ae5f56fa2;149.9;0.0;2;2;False;0
5221;4c5ea81fbc76381d8d614b5aca38c6894ce6e7eb;219.9;0.0;0;3;False;1
5222;903ae4ebe0d0be32453fc8f9bd845c271ad069bf;0.0;0.0;3;7;False;3
5223;8d25b4c973c5dafa021036664b080a79e0bb69a0;499.0;-1.0;2;0;False;2
5224;c1673f4330c6700786d8e912a03c000634ac8ca7;0.0;0.0;0;3;False;1
5225;b2f96ce94a7f12542055a56d5a366eabacc3310e;199.9;349.0;2;3;True;9
5226;7d884fa5262b62b8735502da003fee34061db49b;129.9;229.9;2;3;True;9
5227;acefc79853a9480b656a439747c9c3458e68c21c;1069.9;0.0;0;2;False;6
5228;2cdff510897bb0e93bd1885c1a2eaea0bc2e92d5;519.9;730.0;3;7;True;3
5229;fa3be4adb2bb956c46278477ea8be8daa80da4da;1359.9;2199.0;0;3;True;1
5230;08bf3c15c06b6c9cd2ddc9a3be6daeaadb2bf1a4;579.9;960.0;0;2;True;6
5231;a33fe904d2fac6aa1a55d584caf0556f3fdc7a0d;379.9;0.0;0;2;False;6
5232;b2176032bf29d122c626d8f54e41f8ce2291dac7;895.0;0.0;0;3;False;1
5233;b332e5b8bde7ec51979dea21eee2adf3fccdb35e;640.0;-1.0;2;3;False;0
5234;2fe1ca2dccd16ee109572bdc5f594dd91db6b03b;359.9;560.0;2;2;True;9
5235;67975367b60c183f33cb6992f01001a504607ef2;1660.0;0.0;2;3;False;0
5236;b88540465df538c634312fefdf0d4d7cbfa127bf;0.0;0.0;2;3;False;0
5237;ca3512f4dfa95a03169c5a670a4c91a19b3077b4;3599.9;-1.0;1;1;False;7
5238;fecb14b6679402f80130cb735290570ce358fcc5;800.0;-1.0;0;2;False;6
5239;f52d047f1821fbabb8cbb5492f6ba4bdf32cb47b;125.4;209.0;0;2;True;6
5240;738dd6cb844e6f9e45c4e1e50cf2dc6b3253209f;0.0;0.0;2;2;False;0
5241;906734c654fb3b3c503b9dc3d3827d94030c3a36;0.0;0.0;0;2;False;6
5242;ecc7d6b54089203eeb503391bed61163ea177d78;699.9;899.9;3;6;True;3
5243;96155347832e199e471ba987e77d8b17a764ba28;429.9;699.9;0;2;True;6
5244;136b0512a6fb898ae01cfd8e1a1b2025806f92bd;299.9;0.0;0;2;False;6
5245;da3ceff82e4939207316fb37c93ed2347336532c;849.0;0.0;0;2;False;6
5246;d48a0fe7a03810a50d2589f3572ff495eabcf079;0.0;0.0;0;2;False;6
5247;e794298a184c0bef3c93bc28146d902832995397;-1.0;-1.0;4;1;False;8
5248;2118b1a62ef638a1463a8f8ad22839df0eab6523;700.0;-1.0;2;3;False;0
5249;cc1bae1526d330bdd81e745d49f3f45642a47972;339.9;0.0;3;7;False;3
5250;a0b2e8ad8980bc7cc81b980702c445b71160d79e;0.0;0.0;3;7;False;3
5251;f6e92cb117a5c1451c2dc3fe2a3828b027c47061;799.9;1349.0;2;3;True;9
5252;bf232ab60723ca2bd9e1fbfaeb092e06480ff889;94.95;189.9;2;2;True;9
5253;d6a9450dc08555d6ecfaf7162e5267f401e6dd9a;379.0;-1.0;1;1;False;7
5254;db2fed28ca13b288ac49c02074f7a9b52a97f07f;579.0;-1.0;2;0;False;2
5255;b1c1190a2dea74c5d435b45b994aaf3df42afca6;399.0;-1.0;0;4;False;1
5256;76231e9360603a67060c64efcc2a2c30d2833d03;0.0;0.0;0;2;False;6
5257;794d50e17633282a6841b95a202fac7b1364e334;450.0;-1.0;2;3;False;0
5258;b60dc3dfda24f32b310b33337105c7f280ee6f36;99.9;199.0;2;3;True;9
5259;308b00a87bd74d457e2e8d94b01037e5464caaef;249.9;0.0;2;0;False;2
5260;c2b548ebf7e62511e6b25044f46925fd40f461d0;119.0;209.0;2;3;True;9
5261;dc1a9a4c88c05654fb74424ad21a8188e38fecdd;279.9;0.0;2;3;False;0
5262;6e408fb69d26227e3465b470cadd99f37d4b1ef3;940.0;-1.0;0;2;False;6
5263;f2543ad4f2dcc7dfc9e5bf0849eaa2040102f05c;745.0;1490.0;2;3;True;9
5264;7f1426a678c0021bbbf19eb1d7d6353054809224;169.0;-1.0;3;6;False;3
5265;1a9a3bbde05934717ffe327ad5a80614bdca540a;49.9;0.0;2;3;False;0
5266;995a2102aab0b42f7c8d6816855858d038cb43e1;0.0;0.0;2;2;False;0
5267;6e99e65c1b1d21d38773b3dcdf06729f928b199a;849.9;-1.0;3;6;False;3
5268;a1f03af387572b08a4cb08792a043f49377cf1c7;699.0;-1.0;0;4;False;1
5269;73bf9d0c73ea7302f7c6a8b50499a471a56ee153;259.9;0.0;2;3;False;0
5270;a59af213cd987e90853e3469d2a5a8c8adedb6f1;99.9;-1.0;2;3;False;0
5271;df8a30d50f3e0194b3633094eaa135f3cdb43e75;899.9;-1.0;0;0;False;7
5272;de9484456ba18e26991650244844a760a109f845;700.0;-1.0;2;3;False;0
5273;0c3b3f4f629c4c9e7e92f5f19840922e38bf475f;429.9;-1.0;0;3;False;1
5274;e261d1491bd25fa736703db5a9fdabc643628455;349.9;549.0;3;6;True;3
5275;9df964d716f89491825fc038aac62f9992efb35c;169.9;0.0;7;1;False;8
5276;4a25864956409c4f1db98e23d0db212a764c7669;780.0;-1.0;0;3;False;1
5277;7fd0dc28db1b5252f0aca04247cf21853f772e70;450.0;-1.0;2;2;False;0
5278;2a7541babb57434e5631ffa2b5639e24f8ce84fc;269.9;-1.0;1;1;False;7
5279;6c58422854c380cc3a28bde55b29cc901f4fda3c;295.0;0.0;2;2;False;0
5280;762ecbd87a358bbc6c38942b1c1c0f4dee32efed;149.9;0.0;2;3;False;0
5281;30730b1149cc104a5357063492c46a6ec0641370;480.0;-1.0;2;2;False;0
5282;e76e391e7dec50e7a780281b9d0377fcdc6ece67;899.0;-1.0;0;3;False;1
5283;85fc496dbd5b2aa5b10e34a128d065c3c838a02e;199.9;-1.0;2;0;False;2
5284;1717674f916bf4a59ac069a6c4a636fd2042ca1e;0.0;0.0;0;2;False;6
5285;f4807e7bc0ab85a61203b6e384806efeb08177af;720.0;-1.0;0;2;False;6
5286;7deb3b60f3c1a5893b9c6982c630fa30d027e7cc;312.0;0.0;2;3;False;0
5287;4a66ca6acd283ab9b51a442df65947a5ef7b372f;249.9;0.0;0;3;False;1
5288;e7113813b5ffed8c2691f07b76d9b6ac6a9f2ca7;299.9;0.0;2;2;False;0
5289;19e10905920bfcc5d500177a66a772a665ab8f09;269.0;-1.0;0;3;False;1
5290;83248b98b79c0880b9a17d6369c07672cc7528cc;790.0;-1.0;0;2;False;6
5291;fae6011941209d4426c3c370bb9ed0424d711420;99.9;0.0;2;2;False;0
5292;92228eaf0dce3540967b35d8568faa4f992b9132;379.9;0.0;0;2;False;6
5293;ad6f2dbc71e569215a6be1ff6dcbfa3115d0ed46;139.9;229.0;2;3;True;9
5294;06b064a4118d3cfa60f0e2b5d3794b2e07235348;0.0;0.0;3;7;False;3
5295;fba760fa88c3208a3554eacf1e7bcdf5db8f7869;0.0;0.0;0;3;False;1
5296;3469d99ff8145fa1f1f0f08e453d31750c8c7eb0;699.0;-1.0;0;3;False;1
5297;266197450a0ab967df0f567f7ac404a020d7d87d;569.0;-1.0;0;2;False;6
5298;003834b75a914d0a42e0752ce2a44daf504d42cb;545.0;1090.0;2;3;True;9
5299;045dc4d3a8818ba804a08d9e5feef552f75334c5;0.0;0.0;2;3;False;0
5300;f3ea3ec033ed0c6b64981ae11ff0f2dac820681c;0.0;0.0;0;2;False;6
5301;8dcd8ff0c8263a7ea47a913b9db279af92726ab9;899.9;-1.0;0;2;False;6
5302;2f2a029be40d697116fcbe7b3ddfcb549a003727;369.9;599.0;2;3;True;9
5303;826030680e6ee52df1660062df2928f575d34f5f;0.0;0.0;2;3;False;0
5304;0286dd552c9bea9a69ecb3759e7b94777635514b;2699.9;-1.0;1;1;False;7
5305;3052358a82dfc5607a2a167def3a5a20607d78bd;240.0;-1.0;0;2;False;6
5306;2e2a30bb154779e00c75f6f710777bc9f68e33b7;149.9;0.0;0;3;False;1
5307;55c131333e4d0dd4e82a3281e9b923d33048e335;199.9;349.0;3;7;True;3
5308;e5570d2075fafff7bf0129da868dc6f24dc30042;79.9;169.9;2;3;True;9
5309;54f91d7f0594d22201bc4a80b58053630dcbff8c;199.9;0.0;3;7;False;3
5310;7999006d13dd7b8768a97e44d117e127dcebc08f;0.0;0.0;0;3;False;1
5311;b14a49db8868b743b740fc92456675ef759f1408;0.0;0.0;0;2;False;6
5312;dd8ae23f1c03b9f91f0557764422f0adb1ba0d69;90.93;129.9;3;6;True;3
5313;65fa4b37f67916cb134439f4652c0ea635602a77;574.0;820.0;0;2;True;6
5314;9b336f3de59a48e54ec5025bf4d853cbc0a9f5d2;369.9;0.0;0;2;False;6
5315;788ee91be5c38f316feb55751ac9f3c517f459df;149.9;0.0;0;2;False;6
5316;e3acfb2e392633f1444df8d0cb2aa21709998d84;1899.9;-1.0;2;3;False;0
5317;07104c1b253c15e2ea9e3c68c9f7a95288e6057a;0.0;0.0;0;3;False;1
5318;d3a268bafdc496d3acb9b19400824e77f158be40;380.0;-1.0;0;2;False;6
5319;a7a3c7c5d0832f3f929aa87826f16cbe63e85250;179.9;399.9;2;3;True;9
5320;386081f7bf1d87481a628f93973df0383fb31d1f;399.0;-1.0;2;3;False;0
5321;f9e59286fbb6ab9e22e1286a121e3253e86617eb;0.0;0.0;2;3;False;0
5322;ba902e71558e91b258491821756bb3244a4a0396;99.9;0.0;0;2;False;6
5323;20d394719f5a2bf26dfd3244c6828bf41ff7339c;1599.0;-1.0;2;3;False;0
5324;db9b3457e2009b099c3b086702efe2c9326b8816;0.0;0.0;2;3;False;0
5325;2ca5f699b1bd2f714c9d231296d6bdf8ddb365dc;0.0;0.0;2;0;False;2
5326;4fd8bfb78d5291eb809d0beab33acf4ae505e1df;489.0;-1.0;2;3;False;0
5327;2c80ab26730e79e926232173da1af5a021f471a3;720.0;-1.0;0;2;False;6
5328;84d569456e5fb5956d3f8e331a2d73880ee0e6ff;230.93;329.9;3;6;True;3
5329;7c4c1bddbfe0321c0cdcb3eb260be1abf72d411c;349.0;-1.0;0;2;False;6
5330;4e7c36db6efdb55644d68c8b6e4390be2368ed19;99.9;0.0;3;6;False;3
5331;8eef8f9e673bc10f40c0b55c5528d0ea0c82e764;299.9;-1.0;2;3;False;0
5332;6d4f160594d049fe15b4e0c67c55989d647fd704;854.0;1220.0;2;3;True;9
5333;3590543b5de91c0dd9d85cbbe2b0a484cb21b4ff;890.0;-1.0;0;2;False;6
5334;059dd7534f4fa8c6bbca35d2cca2fbac0ab65afb;131.96;329.9;2;3;True;9
5335;cd685cb5e949aa7ba9dbec83aaa44d53b3ddae18;1299.0;-1.0;4;1;False;8
5336;f7e4b75403ecad09c4b4f50bf211ae55eb23524b;99.9;169.0;2;3;True;9
5337;eddcbfa942f54413541e35aab99cf512d040293a;99.9;179.0;2;3;True;9
5338;ba95093da3a10e80a570eb736430aa195431994f;0.0;0.0;2;3;False;0
5339;f7c84cf4506bf4eb36f1ac0abb884b9d1ac30f35;345.0;0.0;0;3;False;1
5340;6ebfe75c5ec7ff17a681a4e5cf220a25d5a389be;0.0;0.0;2;2;False;0
5341;8c14eb17ce6f36d435012597b7a0ca50a77b0090;169.9;0.0;2;2;False;0
5342;c53ccead95f01f2eed3fe74834a268a3fe188a22;640.0;-1.0;2;3;False;0
5343;1302f0654bd63dfab80966e2f0d285ba88b14db9;0.0;0.0;2;3;False;0
5344;cd12e5070fc7fc75cdde09903a5644448cd5e1e0;129.9;249.0;0;2;True;6
5345;af033dbf82d84b40a632d25e4c511f0408bb34da;279.9;0.0;2;3;False;0
5346;1a5f70bfb5a7959010dd95ca0d79afedba6defd7;1099.0;0.0;0;2;False;6
5347;00b900bfc4706ecc36009130c66be5b517b60769;229.9;399.0;2;3;True;9
5348;06d1ec1575d94564540ab5654867a4a1d05f7fe6;219.0;-1.0;2;2;False;0
5349;93de7690a00b961a17914a02afdc7e2f3096744f;0.0;0.0;0;3;False;1
5350;432ee4edbf135c7cf06a364bb0581a39dff48d2f;1799.0;-1.0;0;3;False;1
5351;40caafd2834c465b59493ee8fccdcc609c2de4e2;209.9;0.0;0;3;False;1
5352;ce538b0c518d86b8a0b59bf4d788a78cd9621a3a;1299.9;-1.0;2;3;False;0
5353;95c8b6d9039ea80c9dcbf6587d1959f203d005d8;360.0;0.0;2;3;False;0
5354;563aed7ad8173248c53c6693597571b9219ecf4e;269.9;560.0;2;2;True;9
5355;b3749d96a157eb9b21e6f06387263f1677bd7087;349.9;799.0;2;0;True;2
5356;bd325ea811deae8ec4606b68e029bc145259eb23;469.9;0.0;0;3;False;1
5357;5192f251c2dc2d4df774dcf8de17eadc1e5087a3;280.0;-1.0;0;2;False;6
5358;6f0605173d54af58f7bd5f222377fb5cae450d69;169.9;0.0;0;3;False;1
5359;ff141a8df9cc7f2e5f585f2f44f8f4e390833ba7;159.9;280.0;0;2;True;6
5360;35ad6228821da6aa441d052c8eb1f85df3bb7dfa;399.0;780.0;0;0;True;7
5361;87b4b1596bef229f9318334c8c78a97e55b96296;269.0;-1.0;0;3;False;1
5362;c0cbbca56c9d6e88c800d0515426ef105c265b49;499.0;-1.0;2;3;False;0
5363;464f4ac35e3a5cbf2c33b0537d6595f7632817cd;0.0;0.0;0;3;False;1
5364;0d22cc9f1714ab970c429ac6c039c4e4a8595dcb;199.9;0.0;0;2;False;6
5365;69dd0d17085451edc7a356c689407429fc6cea46;199.9;369.0;2;3;True;9
5366;0c682b3e6701500f7f2bc399fc63f005689f6d87;0.0;0.0;0;2;False;6
5367;80f4744b624046be42b6077e8ba7316b316d0894;99.9;199.9;0;0;True;7
5368;1e8d457a9ae529166f67ac80934391984487f302;920.0;-1.0;0;3;False;1
5369;55aede5ea2be43ef50534b2b3fe05d34494dcffb;79.9;0.0;0;2;False;6
5370;699b52c61dcaeaab0aaf8e953371406a1d0b6ec3;119.9;0.0;0;2;False;6
5371;ef7de0b7dedde0a2722380a752fece7a2ccdd672;199.9;-1.0;1;1;False;7
5372;01366e65ebc2ce58873fd0228e20950acd81be23;454.94;699.9;0;3;True;1
5373;e68081f35df375c85b4e7754d1ef0cd11df773f6;0.0;0.0;2;3;False;0
5374;af4a4aff3441b35d6f4304c750779116edc46356;200.0;-1.0;2;3;False;0
5375;038e80506f190ff0ead67c00b7c201d914267d32;820.0;-1.0;0;0;False;7
5376;447fec9aed874719b7920bd8f4f0db79de5355f8;299.9;0.0;2;2;False;0
5377;151bba7568cc073b0a607d4a3fe61a304e720586;79.9;0.0;2;3;False;0
5378;ad65c8d5a867b364b2127b2a36485811afe8af66;299.9;0.0;0;0;False;7
5379;73355c064ae9af51203d3becfb15aabb487405a7;289.9;0.0;2;0;False;2
5380;d78ef0b0eed6d8d6f014228b600345270030fcdd;200.0;-1.0;2;3;False;0
5381;cbc5e52c4aff08f8ebba09df4beb67ba3bacc05f;190.0;-1.0;0;2;False;6
5382;d9935e84bd763cd4b8be14cb7861f1266f659f31;189.0;-1.0;2;2;False;0
5383;329df58889f44985411918cbab901c98e6ac2090;336.0;480.0;0;2;True;6
5384;9174a26cd08acf665e21e9dea1b03f182b9969e2;1350.0;-1.0;0;2;False;6
5385;498397007683e7c354a07b6772e6a5249c657e46;219.9;-1.0;0;2;False;6
5386;b7aafbeca47141e559ff8ef1626554f64c548555;197.94;329.9;0;3;True;1
5387;43b57ce06adfdc6f08ab2c2ec42696c1a631809d;329.9;590.0;2;2;True;9
5388;df94d21b271054e340d829d2e4a886e797cba2b0;-1.0;-1.0;4;1;False;8
5389;06bb5ed738816e8fea7f9209b418e53a00164d89;79.9;169.0;2;3;True;9
5390;9eb4db12928220b72740b0c2af106cff0c0c59aa;0.0;0.0;0;3;False;1
5391;36eaaeedeeaddfd83ea67e3a2e3f661b1f524ddb;500.0;-1.0;2;2;False;0
5392;e02a454bdb0b4cb4786f4ee2d4da181c80fd5d67;169.9;-1.0;2;2;False;0
5393;0fdb9bc3465c28c4ca202a88e1c82634a64f2793;169.9;290.0;0;2;True;6
5394;aa5a3bcb6352a00faee37fed28b370b25c5dd19b;0.0;0.0;0;2;False;6
5395;288def0a19dd0a4ebab94854f1fafdb42f92e620;1645.0;0.0;2;0;False;2
5396;263fad6548d00a96f370224f9bbc81a71b3b7dd7;0.0;0.0;2;2;False;0
5397;bcb3dff01132bb6e72634c4b40b829ef9679cce6;680.0;-1.0;0;2;False;6
5398;468c0592305b22b27fe4d3f43c04060628278fea;119.9;0.0;2;3;False;0
5399;74c6d4a8188a4b2a925017424246e21b320edc97;0.0;0.0;0;2;False;6
5400;30bcd211290ad3d27e685a7aa3e134e735ff0176;0.0;0.0;2;3;False;0
5401;2066261bd77c9c94519b0ae2a643cf96d5eb4894;79.9;0.0;2;3;False;0
5402;14b21325096dd31c90a39900a910122c4d9fe3d9;249.9;479.0;2;0;True;2
5403;c0ba17c23a26ff8c314478bc69f30963a6e4a754;129.9;-1.0;1;1;False;7
5404;28cc2209b234d9183848f1c6a8ff13e0311057b9;409.9;680.0;0;2;True;6
5405;4b6fe7afaf064fccaaf66fbcc33568295e579b05;0.0;0.0;0;3;False;1
5406;9fbd06a8718372667c4a59f9ffb4a14096252566;489.9;999.0;0;3;True;1
5407;a1bb1875ac1a0151c45597bf5b2a05c46d3e985d;1299.9;-1.0;0;2;False;6
5408;9f90cd97c26fb2a6e9c46c91e6b81f5d8fcf798c;119.9;0.0;2;3;False;0
5409;f2693dd87f5815a1a748e4fcd39b3a0bddba3171;189.9;399.9;2;3;True;9
5410;5764a58871ee6011d2ac20f742094adb0f382b23;539.9;0.0;0;3;False;1
5411;9eb639abf4eab1aa8b5a54516b7b8fd6488a0403;0.0;0.0;2;0;False;2
5412;a3a9234424cc23959aa93b7573540f77b5f9bbf5;199.9;0.0;2;3;False;0
5413;af8c5479ea490f8aaf18a99b5b2d7aa951f78491;99.9;0.0;2;3;False;0
5414;17119e72ce12cbbdcd181b04ba20619d6bd6c489;0.0;0.0;0;3;False;1
5415;77de68daecd823babbb58edb1c8e14d7106e83bb;359.9;699.9;1;1;True;7
5416;99bfdd81211b5aa42e4f2f761792a72528b6d2e2;350.0;-1.0;0;2;False;6
5417;f61c9055d82d68ac5a6b0f07753aa826c0c6c1c5;90.0;-1.0;0;2;False;6
5418;3c19eb2961d9d449e857615c28aa47615562bc87;449.0;-1.0;3;6;False;3
